id,imdb_id,popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,release_month_name,year_by_5,year_by_10,genre_01,genre_02,genre_03,director_01,director_02,cast_num,actor_01,actor_02,actor_03,actor_04
28366,tt0435026,0.265732,House of Fury,Anthony Wong|Stephen Fung|Charlene Choi|Gillian Chung|Michael Wong,Stephen Fung,102.0,Action|Comedy|Foreign,"Emperor Multimedia Group (EMG)|JCE Entertainment Ltd,",2005-03-31,18,6.4,2005,19419965.007528078,57064772.97547143,3,March,2005-2010,2000-2010,Action,Comedy,Foreign,Stephen Fung,nan,5,Anthony Wong,Stephen Fung,Charlene Choi,Gillian Chung
6473,tt0457090,0.376497,The Marksman,Wesley Snipes|Emma Samms|William Hope|Anthony Warren|Peter Youngblood Hills,Marcus Adams,95.0,Action|Adventure|Thriller,Castel Film Romania|Andrew Stevens Entertainment,2005-01-01,16,4.1,2005,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Action,Adventure,Thriller,Marcus Adams,nan,5,Wesley Snipes,Emma Samms,William Hope,Anthony Warren
2610,tt0338427,0.270403,Shopgirl,Steve Martin|Claire Danes|Jason Schwartzman|Bridgette Wilson|Frances Conroy,Anand Tucker,104.0,Comedy|Drama|Romance,Epsilon Motion Pictures|Hyde Park Films|Shopgirl|Touchstone Pictures,2005-10-21,31,5.8,2005,11483320.8334073,12938964.2959906,10,October,2005-2010,2000-2010,Comedy,Drama,Romance,Anand Tucker,nan,5,Steve Martin,Claire Danes,Jason Schwartzman,Bridgette Wilson
19495,tt0374089,0.270053,Nomad,Kuno Becker|Jay Hernandez|Jason Scott Lee|Doskhan Zholzhaksynov|Ayanat Ksenbai,Sergei Bodrov Jr.|Ivan Passer,112.0,Action|History|War,Wild Bunch|Ibrus|Kazakhfilm Studios|True Story Production,2005-07-17,11,3.9,2005,27914082.2413623,57064772.97547143,7,July,2005-2010,2000-2010,Action,History,War,Sergei Bodrov Jr.,Ivan Passer,5,Kuno Becker,Jay Hernandez,Jason Scott Lee,Doskhan Zholzhaksynov
9701,tt0395972,0.269437,North Country,Charlize Theron|Elle Peterson|Thomas Curtis|Frances McDormand|Sean Bean,Niki Caro,126.0,Drama,Warner Bros.|Participant Media|Nick Wechsler Productions,2005-02-12,63,6.8,2005,39079715.1379072,28164462.626561,2,February,2005-2010,2000-2010,Drama,nan,nan,Niki Caro,nan,5,Charlize Theron,Elle Peterson,Thomas Curtis,Frances McDormand
13557,tt0435653,0.268115,The Gravedancers,Dominic Purcell|Josie Maran|Clare Kramer|Marcus Thomas|TchÃ©ky Karyo,Mike Mendez,95.0,Horror|Thriller,Code Entertainment,2005-11-03,18,5.9,2005,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Horror,Thriller,nan,Mike Mendez,nan,5,Dominic Purcell,Josie Maran,Clare Kramer,Marcus Thomas
26138,tt0475616,0.265905,í˜•ì‚¬ Duelist,Ha Ji-won|Kang Dong-won|Ahn Sung-Ki|Song Young-Chang|Park Myung-Shin,Lee Myung-Se,111.0,Action,í”„ë¡œë•ì…˜M,2005-09-08,10,5.2,2005,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Action,nan,nan,Lee Myung-Se,nan,5,Ha Ji-won,Kang Dong-won,Ahn Sung-Ki,Song Young-Chang
13393,tt0476735,0.265008,Babam ve oÄŸlum,Ã‡etin Tekindor|Fikret Kuskan|Binnur Kaya|Ã–zge Ã–zberk|Tuba Buyukustun,Ã‡aÄŸan Irmak,108.0,Comedy|Drama,AvÅŸar Film,2005-11-18,12,8.2,2005,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Comedy,Drama,nan,Ã‡aÄŸan Irmak,nan,5,Ã‡etin Tekindor,Fikret Kuskan,Binnur Kaya,Ã–zge Ã–zberk
1622,tt0415932,0.263334,Lemming,Charlotte Gainsbourg|Charlotte Rampling|AndrÃ© Dussollier|Laurent Lucas|Jacques BonnaffÃ©,Dominik Moll,130.0,Drama|Thriller|Mystery,Diaphana Films,2005-05-11,10,6.3,2005,19419965.007528078,886109.092922965,5,May,2005-2010,2000-2010,Drama,Thriller,Mystery,Dominik Moll,nan,5,Charlotte Gainsbourg,Charlotte Rampling,AndrÃ© Dussollier,Laurent Lucas
16186,tt0422093,0.198398,Diary of a Mad Black Woman,Kimberly Elise|Steve Harris|Tyler Perry|Shemar Moore|Vickie Eng,Darren Grant,116.0,Comedy|Drama|Romance,Lions Gate Films,2005-02-25,63,6.5,2005,19419965.007528078,57064772.97547143,2,February,2005-2010,2000-2010,Comedy,Drama,Romance,Darren Grant,nan,5,Kimberly Elise,Steve Harris,Tyler Perry,Shemar Moore
65215,tt0385690,0.259903,Family Guy Presents Stewie Griffin: The Untold Story,Seth MacFarlane|Alex Borstein|Seth Green|Mila Kunis|Patrick Warburton,Pete Michels,88.0,Comedy|Animation,20th Century Fox,2005-07-23,62,6.9,2005,19419965.007528078,57064772.97547143,7,July,2005-2010,2000-2010,Comedy,Animation,nan,Pete Michels,nan,5,Seth MacFarlane,Alex Borstein,Seth Green,Mila Kunis
15624,tt0435623,0.401768,Conversations with Other Women,Helena Bonham Carter|Aaron Eckhart|Yury Tsykun|Brian Geraghty|Brianna Brown,Hans Canosa,84.0,Drama|Romance,Prophecy Pictures Ltd.|Gordonstreet Pictures,2005-09-02,14,6.3,2005,502453.480344522,1087002.27656089,9,September,2005-2010,2000-2010,Drama,Romance,nan,Hans Canosa,nan,5,Helena Bonham Carter,Aaron Eckhart,Yury Tsykun,Brian Geraghty
7870,tt0398027,0.252383,Down in the Valley,Edward Norton|Evan Rachel Wood|David Morse|Rory Culkin|Bruce Dern,David Jacobson,112.0,Drama|Romance,Class 5 Films,2005-05-13,33,5.8,2005,8932506.31723595,952285.565974207,5,May,2005-2010,2000-2010,Drama,Romance,nan,David Jacobson,nan,5,Edward Norton,Evan Rachel Wood,David Morse,Rory Culkin
13341,tt0408524,0.242227,Bad News Bears,Billy Bob Thornton|Ken Medlock|Aman Johal|Greg Kinnear|Marcia Gay Harden,Richard Linklater,113.0,Comedy|Family,Paramount Pictures,2005-07-22,34,5.5,2005,33496898.6896348,38245471.526352,7,July,2005-2010,2000-2010,Comedy,Family,nan,Richard Linklater,nan,5,Billy Bob Thornton,Ken Medlock,Aman Johal,Greg Kinnear
8008,tt0383518,0.23686,Mouth to Mouth,Ellen Page|Natasha Wightman|Eric Thal|August Diehl|Diana Greenwood,Alison Murray,101.0,Drama,Egoli Tossell Film AG|MJW Productions|Hellhound Productions,2005-06-02,15,5.4,2005,19419965.007528078,57064772.97547143,6,June,2005-2010,2000-2010,Drama,nan,nan,Alison Murray,nan,5,Ellen Page,Natasha Wightman,Eric Thal,August Diehl
24123,tt0413879,0.234355,Cake,Heather Graham|David Sutcliffe|Taye Diggs|Sandra Oh|Sarah Chalke,Nisha Ganatra,95.0,Drama|Comedy|Romance,New Real Films|First Look International|Cake Productions Inc.,2005-05-12,20,5.2,2005,19419965.007528078,57064772.97547143,5,May,2005-2010,2000-2010,Drama,Comedy,Romance,Nisha Ganatra,nan,5,Heather Graham,David Sutcliffe,Taye Diggs,Sandra Oh
21891,tt0420560,0.229908,Confessions of a Sociopathic Social Climber,Jennifer Love Hewitt|Colin Ferguson|Natassia Malthe|Daniel Roebuck|Stefanie von Pfetten,Dana Lustig,96.0,Comedy|Romance,Confessions Productions (II)|Once Upon a Time Films,2005-03-12,10,4.3,2005,19419965.007528078,57064772.97547143,3,March,2005-2010,2000-2010,Comedy,Romance,nan,Dana Lustig,nan,5,Jennifer Love Hewitt,Colin Ferguson,Natassia Malthe,Daniel Roebuck
124673,tt0452573,0.225647,The Triangle,Eric Stoltz|Catherine Bell|Lou Diamond Phillips|Bruce Davison|Michael E. Rodgers,Craig R. Baxley,240.0,Fantasy|Adventure|Action|Drama,Electric Entertainment|British Broadcasting Corporation (BBC)|Bad Hat Harry Productions|Uncharted Territory,2005-12-05,32,5.4,2005,19419965.007528078,57064772.97547143,12,December,2005-2010,2000-2010,Fantasy,Adventure,Action,Craig R. Baxley,nan,5,Eric Stoltz,Catherine Bell,Lou Diamond Phillips,Bruce Davison
24546,tt0358294,0.216467,Into the Sun,Steven Seagal|Matthew Davis|Takao Osawa|William Atherton|Juliette Marquis,Mink ,97.0,Action|Adventure|Drama|Thriller,Aries [jp],2005-03-08,19,4.4,2005,16748449.3448174,57064772.97547143,3,March,2005-2010,2000-2010,Action,Adventure,Drama,Mink ,nan,5,Steven Seagal,Matthew Davis,Takao Osawa,William Atherton
12920,tt0418647,0.213659,Dreamer: Inspired By a True Story,Kurt Russell|Dakota Fanning|Kris Kristofferson|Elisabeth Shue|David Morse,John Gatins,106.0,Drama|Family,DreamWorks SKG|Hyde Park Entertainment,2005-09-10,39,5.9,2005,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Drama,Family,nan,John Gatins,nan,5,Kurt Russell,Dakota Fanning,Kris Kristofferson,Elisabeth Shue
19109,tt0385057,0.213164,The Long Weekend,Chris Klein|Brendan Fehr|Chandra West|Cobie Smulders|Paul Campbell,Pat Holden,85.0,Comedy|Romance,Brightlight Pictures,2005-08-05,17,5.4,2005,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Comedy,Romance,nan,Pat Holden,nan,5,Chris Klein,Brendan Fehr,Chandra West,Cobie Smulders
72240,tt0433422,0.132143,Odd Girl Out,Alexa PenaVega|Lisa Vidal|Leah Pipes|Elizabeth Rice,Tom McLoughlin,120.0,Drama|Family,Elephant Films,2005-04-04,13,5.2,2005,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Drama,Family,nan,Tom McLoughlin,nan,4,Alexa PenaVega,Lisa Vidal,Leah Pipes,Elizabeth Rice
15493,tt0472566,0.204153,Star Wreck: In the Pirkinning,Samuli Torssonen|Atte Joutsen|Timo Vuorensola|Antti Satama|Karoliina Blackburn,Timo Vuorensola,103.0,Science Fiction|Action|Comedy,Energia Productions,2005-08-20,13,7.1,2005,18309.4048237543,57064772.97547143,8,August,2005-2010,2000-2010,Science Fiction,Action,Comedy,Timo Vuorensola,nan,5,Samuli Torssonen,Atte Joutsen,Timo Vuorensola,Antti Satama
18191,tt0443496,0.204002,Edmond,William H. Macy|Joe Mantegna|Denise Richards|Mena Suvari|Bokeem Woodbine,Stuart Gordon,82.0,Drama|Thriller,First Independent Pictures,2005-08-31,16,5.8,2005,11.1656328965449,57064772.97547143,8,August,2005-2010,2000-2010,Drama,Thriller,nan,Stuart Gordon,nan,5,William H. Macy,Joe Mantegna,Denise Richards,Mena Suvari
5145,tt0429715,0.217455,The Business,Danny Dyer|Tamer Hassan|Geoff Bell|Georgina Chapman|Eddie Webber,Nick Love,96.0,Drama|Action|Thriller|Crime,Vertigo Films|Monkey Productions S.L.,2005-09-02,21,6.7,2005,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Drama,Action,Thriller,Nick Love,nan,5,Danny Dyer,Tamer Hassan,Geoff Bell,Georgina Chapman
17880,tt0317132,0.198611,Because of Winn-Dixie,Jeff Daniels|AnnaSophia Robb|Cicely Tyson|Eva Marie Saint|Dave Matthews,Wayne Wang,106.0,Comedy|Drama|Family,Twentieth Century Fox Film Corporation,2005-02-18,35,6.1,2005,15631886.0551629,36450818.2343271,2,February,2005-2010,2000-2010,Comedy,Drama,Family,Wayne Wang,nan,5,Jeff Daniels,AnnaSophia Robb,Cicely Tyson,Eva Marie Saint
22747,tt0216584,0.197571,Bob the Butler,Tom Green|Brooke Shields|Genevieve Buechner|Benjamin B. Smith|Rob LaBelle,Gary Sinyor,90.0,Comedy,Aquarius Films|Rampage Entertainment|Open Eye Productions|Bob Productions,2005-03-10,13,5.7,2005,19419965.007528078,57064772.97547143,3,March,2005-2010,2000-2010,Comedy,nan,nan,Gary Sinyor,nan,5,Tom Green,Brooke Shields,Genevieve Buechner,Benjamin B. Smith
9787,tt0355702,0.195984,Lords of Dogtown,Emile Hirsch|Victor Rasuk|Rebecca De Mornay|John Robinson|Michael Angarano,Catherine Hardwicke,107.0,Drama,Columbia Pictures|TriStar Pictures,2005-06-03,118,6.9,2005,27914082.2413623,14975298.8286246,6,June,2005-2010,2000-2010,Drama,nan,nan,Catherine Hardwicke,nan,5,Emile Hirsch,Victor Rasuk,Rebecca De Mornay,John Robinson
5171,tt0429052,0.224181,Saint-Jacques... La Mecque,Muriel Robin|Artus de Penguern|Jean-Pierre Darroussin|Pascal LÃ©gitimus|Marie Bunel,Coline Serreau|Dominique FurgÃ©,103.0,Comedy|Drama,Eniloc,2005-10-12,13,5.3,2005,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Comedy,Drama,nan,Coline Serreau,Dominique FurgÃ©,5,Muriel Robin,Artus de Penguern,Jean-Pierre Darroussin,Pascal LÃ©gitimus
16608,tt0421238,0.191177,The Proposition,Guy Pearce|Ray Winstone|Emily Watson|Danny Huston|David Wenham,John Hillcoat,104.0,Action|Adventure|Crime|Drama|Thriller,Autonomous|UK Film Council|Surefire Film Productions|Pictures in Paradise|Pacific Film and Television Commission,2005-10-06,103,7.0,2005,2233126.57930898,5637185.26453561,10,October,2005-2010,2000-2010,Action,Adventure,Crime,John Hillcoat,nan,5,Guy Pearce,Ray Winstone,Emily Watson,Danny Huston
7182,tt0428251,0.260956,Venom,Agnes Bruckner|Jonathan Jackson|Laura Ramsey|D.J. Cotrona|Rick Cramer,Jim Gillespie,85.0,Horror|Thriller,Collision Entertainment|Outerbanks Entertainment|Dimension Films,2005-09-16,22,4.2,2005,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Horror,Thriller,nan,Jim Gillespie,nan,5,Agnes Bruckner,Jonathan Jackson,Laura Ramsey,D.J. Cotrona
10846,tt0419198,0.18868,La tigre e la neve,Roberto Benigni|Nicoletta Braschi|Tom Waits|Emilia Fox|Giuseppe Battiston,Roberto Benigni,114.0,Comedy|Drama|Romance,Melampo Cinematografica,2005-10-14,47,6.2,2005,39079715.1379072,57064772.97547143,10,October,2005-2010,2000-2010,Comedy,Drama,Romance,Roberto Benigni,nan,5,Roberto Benigni,Nicoletta Braschi,Tom Waits,Emilia Fox
30178,tt0472602,0.187631,Stuart Little 3: Call of the Wild,Michael J. Fox|Geena Davis|Hugh Laurie|Wayne Brady|Virginia Madsen,Audu Paden,72.0,Fantasy|Animation|Comedy|Science Fiction|Family,Mainframe Entertainment,2005-07-14,31,4.6,2005,19419965.007528078,57064772.97547143,7,July,2005-2010,2000-2010,Fantasy,Animation,Comedy,Audu Paden,nan,5,Michael J. Fox,Geena Davis,Hugh Laurie,Wayne Brady
31446,tt0426911,0.187113,Archangel,Daniel Craig|Yekaterina Rednikova|Gabriel Macht|Lev Prygunov|Aleksey Dyakov,Jon Jones,133.0,Thriller|Drama|Mystery|Crime,Powercorp|Baltic Film Group|British Broadcasting Corporation (BBC)|BBC Drama Group,2005-03-18,11,4.5,2005,19419965.007528078,57064772.97547143,3,March,2005-2010,2000-2010,Thriller,Drama,Mystery,Jon Jones,nan,5,Daniel Craig,Yekaterina Rednikova,Gabriel Macht,Lev Prygunov
9700,tt0343996,0.183927,The Lost City,Andy GarcÃ­a|Richard Bradford|Nestor Carbonell|Enrique Murciano|Dominik GarcÃ­a-Lorido,Andy GarcÃ­a,144.0,Drama|Romance,Lions Gate Films,2005-09-03,13,6.4,2005,10719007.5806831,4897510.09736096,9,September,2005-2010,2000-2010,Drama,Romance,nan,Andy GarcÃ­a,nan,5,Andy GarcÃ­a,Richard Bradford,Nestor Carbonell,Enrique Murciano
12261,tt0427038,0.182135,Carlito's Way: Rise to Power,Jay Hernandez|Mario Van Peebles|Luis GuzmÃ¡n|Sean Combs|Michael Kelly,Michael Bregman,100.0,Action|Adventure|Drama|Thriller,Rogue Pictures,2005-09-27,10,3.7,2005,10049069.6068904,57064772.97547143,9,September,2005-2010,2000-2010,Action,Adventure,Drama,Michael Bregman,nan,5,Jay Hernandez,Mario Van Peebles,Luis GuzmÃ¡n,Sean Combs
19166,tt0395585,0.180244,House Of 9,Kelly Brook|Dennis Hopper|Hippolyte Girardot|Peter Capaldi|Susie Amy,Steven R. Monroe,86.0,Drama|Foreign|Horror|Mystery|Thriller,Defender Production,2005-01-01,16,4.7,2005,6699379.73792696,57064772.97547143,1,January,2005-2010,2000-2010,Drama,Foreign,Horror,Steven R. Monroe,nan,5,Kelly Brook,Dennis Hopper,Hippolyte Girardot,Peter Capaldi
10579,tt0303929,0.324631,Dracula III: Legacy,Alexandra Wescourt|Jason Scott Lee|Jason London|Diane Neal|Claudiu Bleont,Patrick Lussier,86.0,Horror,Castel Film Romania|Neo Art & Logic|Dimension Films,2005-01-01,13,3.6,2005,3907971.51379072,57064772.97547143,1,January,2005-2010,2000-2010,Horror,nan,nan,Patrick Lussier,nan,5,Alexandra Wescourt,Jason Scott Lee,Jason London,Diane Neal
9009,tt0382628,0.177398,Dark Water,Jennifer Connelly|John C. Reilly|Tim Roth|Dougray Scott|Pete Postlethwaite,Walter Salles,105.0,Drama|Horror|Thriller,Vertigo Entertainment|Touchstone Pictures|Post No Bills Films|Pandemonium Productions,2005-06-27,113,5.2,2005,33496898.6896348,28442320.5177548,6,June,2005-2010,2000-2010,Drama,Horror,Thriller,Walter Salles,nan,5,Jennifer Connelly,John C. Reilly,Tim Roth,Dougray Scott
11788,tt0465326,0.270637,Elizabeth I,Helen Mirren|Jeremy Irons|Patrick Malahide|Toby Jones|Hugh Dancy,Tom Hooper,223.0,Drama|History,Channel 4 Television|HBO Films|Company Pictures,2005-09-29,11,6.7,2005,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Drama,History,nan,Tom Hooper,nan,5,Helen Mirren,Jeremy Irons,Patrick Malahide,Toby Jones
1382,tt0415978,0.175572,Me and You and Everyone We Know,Miranda July|John Hawkes|Brandon Ratcliff|Miles Thompson|Carlie Westerman,Miranda July,90.0,Comedy|Drama|Romance,IFC Films,2005-06-17,48,6.7,2005,19419965.007528078,57064772.97547143,6,June,2005-2010,2000-2010,Comedy,Drama,Romance,Miranda July,nan,5,Miranda July,John Hawkes,Brandon Ratcliff,Miles Thompson
24702,tt0369918,0.172749,Shallow Ground,Timothy V. Murphy|Lindsey Stoddart|Rocky Marquette|Stan Kirsch|Patty McCormack,Sheldon Wilson,97.0,Horror,Deco Filmworks,2005-06-28,15,5.0,2005,80392.5568551235,57064772.97547143,6,June,2005-2010,2000-2010,Horror,nan,nan,Sheldon Wilson,nan,5,Timothy V. Murphy,Lindsey Stoddart,Rocky Marquette,Stan Kirsch
9005,tt0400525,0.172726,The Ice Harvest,John Cusack|Billy Bob Thornton|Lara Phillips|Bill Noble|Brad Smith,Harold Ramis,88.0,Action|Adventure|Comedy|Crime|Drama,Bona Fide Productions|Focus Features,2005-11-23,39,5.8,2005,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Action,Adventure,Comedy,Harold Ramis,nan,5,John Cusack,Billy Bob Thornton,Lara Phillips,Bill Noble
19583,tt0401420,0.17243,Fierce People,Diane Lane|Donald Sutherland|Anton Yelchin|Kristen Stewart|Elizabeth Perkins,Griffin Dunne,112.0,Drama,Lions Gate Entertainments,2005-01-01,18,5.8,2005,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Drama,nan,nan,Griffin Dunne,nan,5,Diane Lane,Donald Sutherland,Anton Yelchin,Kristen Stewart
20981,tt0478988,0.168435,The Call of Cthulhu,Matt Foyer|John Bolen|Ralph Lucas|Chad Fifer|Susan Zucker,Andrew Leman,47.0,Horror|Thriller|Fantasy,HPLHS,2005-01-01,14,6.1,2005,55828.1644827247,57064772.97547143,1,January,2005-2010,2000-2010,Horror,Thriller,Fantasy,Andrew Leman,nan,5,Matt Foyer,John Bolen,Ralph Lucas,Chad Fifer
148,tt0430576,0.168133,The Secret Life of Words,Sarah Polley|Tim Robbins|Javier CÃ¡mara|Eddie Marsan|Steven Mackintosh,Isabel Coixet,112.0,Drama|Romance|Foreign,Hotshot Films,2005-12-15,24,6.4,2005,5582816.44827246,57064772.97547143,12,December,2005-2010,2000-2010,Drama,Romance,Foreign,Isabel Coixet,nan,5,Sarah Polley,Tim Robbins,Javier CÃ¡mara,Eddie Marsan
14597,tt0431213,0.229031,Lassie,Peter O'Toole|Samantha Morton|John Lynch|Peter Dinklage|Jonathan Mason,Charles Sturridge,100.0,Adventure|Drama|Family,Odyssey Entertainmant,2005-12-16,18,6.8,2005,19419965.007528078,57064772.97547143,12,December,2005-2010,2000-2010,Adventure,Drama,Family,Charles Sturridge,nan,5,Peter O'Toole,Samantha Morton,John Lynch,Peter Dinklage
13919,tt0406650,0.164823,The Chumscrubber,Jamie Bell|Camilla Belle|Justin Chatwin|Glenn Close|Kathi Copeland,Arie Posin,108.0,Comedy|Drama,El Camino Pictures|Go Fish Pictures,2005-06-08,24,7.0,2005,19419965.007528078,57064772.97547143,6,June,2005-2010,2000-2010,Comedy,Drama,nan,Arie Posin,nan,5,Jamie Bell,Camilla Belle,Justin Chatwin,Glenn Close
21838,tt0350774,0.280197,Dead & Breakfast,Jeremy Sisto|Erik Palladino|Bianca Lawson|Oz Perkins|Ever Carradine,Matthew Leutwyler,88.0,Comedy|Horror,Anchor Bay Entertainment,2005-08-19,16,5.5,2005,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Comedy,Horror,nan,Matthew Leutwyler,nan,5,Jeremy Sisto,Erik Palladino,Bianca Lawson,Oz Perkins
15402,tt0404802,0.163504999999999,The Notorious Bettie Page,Gretchen Mol|Chris Bauer|Jared Harris|Sarah Paulson|David Strathairn,Mary Harron,91.0,Drama|Comedy,Killer Films|John Wells Productions|HBO Films,2005-09-14,17,6.7,2005,19419965.007528078,1575222.92465218,9,September,2005-2010,2000-2010,Drama,Comedy,nan,Mary Harron,nan,5,Gretchen Mol,Chris Bauer,Jared Harris,Sarah Paulson
13373,tt0366777,0.161462,Millions,Alexander Nathan Etel|Lewis McGibbon|James Nesbitt|Daisy Donovan|Christopher Fulford,Danny Boyle,98.0,Comedy|Crime|Drama,Mission Pictures,2005-04-08,37,6.6,2005,19419965.007528078,7351630.23264824,4,April,2005-2010,2000-2010,Comedy,Crime,Drama,Danny Boyle,nan,5,Alexander Nathan Etel,Lewis McGibbon,James Nesbitt,Daisy Donovan
10598,tt0439544,0.156031,Dirty,"Clifton Collins, Jr.|Cesar Garcia|Aimee Garcia|Brittany Daniel|Frank Alvarez",Chris Fisher,97.0,Crime|Drama|Thriller,Deviant Films|Silver Nitrate Pictures,2005-11-10,17,5.7,2005,3349689.86896348,57064772.97547143,11,November,2005-2010,2000-2010,Crime,Drama,Thriller,Chris Fisher,nan,5,"Clifton Collins, Jr.",Cesar Garcia,Aimee Garcia,Brittany Daniel
9814,tt0418627,0.155495,Death Tunnel,Steffany Huckaby|Melanie Lewis|Yolanda Pecoraro|Kristin Novak|Annie Burgstede,Philip Adrian Booth,97.0,Thriller|Comedy|Horror,Sony Pictures Home Entertainment,2005-10-17,14,4.3,2005,1674844.93448174,57064772.97547143,10,October,2005-2010,2000-2010,Thriller,Comedy,Horror,Philip Adrian Booth,nan,5,Steffany Huckaby,Melanie Lewis,Yolanda Pecoraro,Kristin Novak
14922,tt0361693,0.155342,Happy Endings,Lisa Kudrow|Steve Coogan|Maggie Gyllenhaal|Jesse Bradford|Bobby Cannavale,Don Roos,128.0,Comedy|Drama|Romance,Lions Gate Films,2005-01-20,18,5.2,2005,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Comedy,Drama,Romance,Don Roos,nan,5,Lisa Kudrow,Steve Coogan,Maggie Gyllenhaal,Jesse Bradford
2151,tt0365478,0.15359,Man with the Screaming Brain,Bruce Campbell|Tamara Gorski|Ted Raimi|Antoinette Byron|Stacy Keach,Bruce Campbell,90.0,Comedy|Horror|Science Fiction,ApolloProScreen,2005-04-03,13,4.9,2005,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Comedy,Horror,Science Fiction,Bruce Campbell,nan,5,Bruce Campbell,Tamara Gorski,Ted Raimi,Antoinette Byron
14933,tt0407269,0.249669,The Truth About Love,Jennifer Love Hewitt|Dougray Scott|Jimi Mistry|Branka KatiÄ‡|Kate Miles,John Hay,94.0,Comedy|Foreign|Romance,Piccadilly Pictures|Impact Film & TV|Lex Filmed Entertainment|Take 3 Partnership,2005-04-21,12,4.0,2005,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Comedy,Foreign,Romance,John Hay,nan,5,Jennifer Love Hewitt,Dougray Scott,Jimi Mistry,Branka KatiÄ‡
292,tt0425598,0.151442,Dave Chappelle's Block Party,Dave Chappelle|Erykah Badu|Common|Mos Def|Bilal,Michel Gondry,100.0,Comedy|Documentary|Music,Yari Film Group,2005-09-12,15,7.0,2005,3349689.86896348,13084552.9833287,9,September,2005-2010,2000-2010,Comedy,Documentary,Music,Michel Gondry,nan,5,Dave Chappelle,Erykah Badu,Common,Mos Def
